"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"$IOST apakah kalian siap haka? <U+0001F47B>

#DYOR #NotAnInvitation

$BTC $ETH $DOGE $SOL $XRP $SHIB $ADA $ONE $LINK $LUNA… https://t.co/7opqm3q5XV",FALSE,0,NA,2021-12-27 17:22:42,TRUE,NA,"1475517508354379776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rxsap",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:22:26,FALSE,NA,"1475517443271442442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuggetsginger",656,TRUE,FALSE,NA,NA
"RT @Crypto_Dep: <U+26A1><U+FE0F>TOP #NFT Projects by Social Activity 
27 December 2021
$XTZ $NFTBS $RARI $NFTB $TCT $REVV $AXS $BSCS $SOUL $MANA https://…",FALSE,0,NA,2021-12-27 17:22:25,FALSE,NA,"1475517435251994637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masoudrahnama3",103,TRUE,FALSE,NA,NA
"That's the biggest source of recommendations for me
He makes me richer. Follow @gem_detecter

 $comp $aave $sdt… https://t.co/vHjQKSVpVF",FALSE,0,NA,2021-12-27 17:22:18,TRUE,NA,"1475517406630105089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","all7aboutCrypto",0,FALSE,FALSE,NA,NA
"RT @bigojapan: Who is good with BIRD??

COMMENT : how many daily SLP with this party?

Be honest because that will be your QUOTA :)

#AxieI…",FALSE,0,NA,2021-12-27 17:22:16,FALSE,NA,"1475517401143734275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeraldtech12",6,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:56,FALSE,NA,"1475517317731610627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PentolMenang",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:47,FALSE,NA,"1475517277613166593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SariKamil08",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:42,FALSE,NA,"1475517255601459201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAUBIGWINTERUS",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:41,FALSE,NA,"1475517253730848769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarIjuanI77",656,TRUE,FALSE,NA,NA
"@98Kdao @binance @kucoincom 98k<U+5927><U+54E5>,<U+672C><U+4EBA><U+82F1><U+6587><U+5B9E><U+5728><U+4E0D><U+597D><U+3002><U+53EA><U+80FD><U+62FF><U+4E2D><U+6587><U+8BF4><U+4E86>,20<U+5E74><U+9519><U+8FC7><U+4E86>AXS <U+5982><U+679C>@Axielnfinity<U+518D><U+7ED9><U+4E00><U+6B21><U+673A><U+4F1A>,<U+6307><U+5B9A><U+4E70><U+4F60><U+957F><U+671F><U+6301><U+6709>,<U+5F53><U+65F6><U+8BA4><U+77E5><U+6CA1><U+5230><U+4F4D><U+53EA><U+662F><U+89C9><U+5F97><U+662F><U+4E2A><U+6E38><U+620F>,<U+62FF><U+4E0D><U+4E45><U+3002><U+73B0><U+5728><U+770B>… https://t.co/DT4aqo95ep",FALSE,0,"98Kdao",2021-12-27 17:21:36,TRUE,"1475478283026599936","1475517231358701572","1461993337305460742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zyclw",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:24,FALSE,NA,"1475517183358758913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemcity89_",656,TRUE,FALSE,NA,NA
"@HuobiTurkiye Tartismasiz Axs oldu tatli tatli aldi yürüdü kereta arkasindan baka kaldik",FALSE,0,"HuobiTurkiye",2021-12-27 17:21:19,FALSE,"1475513023733379080","1475517162433486861","1120177263482494976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HknCrkci",0,FALSE,FALSE,NA,NA
"RT @OuchieAxieBot: Mystic Plot
Sold for 14.8 ETH($60122.93 USD)
Seller: ELMO
Buyer: GUSTEROV

Tx: https://t.co/JVnhr70SaR

#AxieInfinity #P…",FALSE,0,NA,2021-12-27 17:21:17,FALSE,NA,"1475517151226257424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AxieAur",4,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:21:09,FALSE,NA,"1475517118829400064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayubisawin",656,TRUE,FALSE,NA,NA
"RT @CryptoDiffer: TOP 15 DAPPS BY ACTIVE USERS IN THE LAST 30 DAYS

$CAKE #CAKE $TLM $AXS #AXS $SPS $UNI #UNI $RAY #ETHERNAL $QUICK #QUICK…",FALSE,0,NA,2021-12-27 17:21:05,FALSE,NA,"1475517103339978760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HCryptoDiffer",30,TRUE,FALSE,NA,NA
"First $AXS … how will $IOI fare? https://t.co/NQhcCwNc4Q",FALSE,0,NA,2021-12-27 17:20:56,FALSE,NA,"1475517062755729408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cgatesss1",0,FALSE,FALSE,NA,NA
"$BTC : 51675
$ETH : 4105.78
$ADA : 1.56
$SOL : 203.85
$BNB : 564.14
$MATIC : 2.83
$HIVE : 1.88
$PVU : 0.269946… https://t.co/jVknlgbkMB",FALSE,0,NA,2021-12-27 17:20:40,TRUE,NA,"1475516995508465667",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">CryptoValueBot</a>","CryptoValueBot",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:19,FALSE,NA,"1475516908229181441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigwinncuties",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:12,FALSE,NA,"1475516877384273930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Habibiwulan",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:11,FALSE,NA,"1475516876042416131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madexcity",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:11,FALSE,NA,"1475516874930544647",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DorW0n",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:02,FALSE,NA,"1475516838188515329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chervillbluezz",656,TRUE,FALSE,NA,NA
"Top <U+0001F51F> PERFORMING cryptocurrency this hour
1. $SOL or #SOL
2. $ETH or #ETH
3. $NMR or #NMR
4. $QNT or #QNT
5. $MLN o… https://t.co/FVDqnWYIwu",FALSE,0,NA,2021-12-27 17:20:01,TRUE,NA,"1475516832912138241",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Crypto Price Prediction</a>","torshis",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:20:00,FALSE,NA,"1475516827962773511",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inyongbigwin",656,TRUE,FALSE,NA,NA
"Top 10 #Cryptocurrency Live Prices: 
(12:20 PM . Dec 27,2021)

#BTC $51630.07
#ETH $4100.58
#BNB $564.38
#DOGE $0.1… https://t.co/6ioLFePvZg",FALSE,0,NA,2021-12-27 17:20:00,TRUE,NA,"1475516827837075463",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Cryptocurrency Live Prices</a>","dll_io",0,FALSE,FALSE,NA,NA
"RT @JDHyper: 1/ gm

Below is a proposal to adjust SLP emissions for @AxieInfinity and distribute AXS through Arena. I've tried to be as acc…",FALSE,0,NA,2021-12-27 17:19:38,FALSE,NA,"1475516736082362369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FCJNFT",98,TRUE,FALSE,NA,NA
"TOP 15 #NFT PERFORMANCE OVER THE LAST YEAR

$CEEK $AXS $OMI $SAND $BAKE $MANA $SOUL $AVT $ENJ $LYXE $WAXP $CRO $PLA… https://t.co/VG1nrtsWYZ",FALSE,0,NA,2021-12-27 17:19:32,TRUE,NA,"1475516712631955461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nick93266658",0,FALSE,FALSE,NA,NA
"axs ticket sales are always sm better",FALSE,0,NA,2021-12-27 17:19:20,FALSE,NA,"1475516663030173696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taeg1rry",0,FALSE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:19:01,FALSE,NA,"1475516582658904069",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amcottoncandy",2900,TRUE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:18:57,FALSE,NA,"1475516566380843008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NewyearWinn",2900,TRUE,FALSE,NA,NA
"RT @CryptoDiffer: TOP 15 GAINERS IN 2021

$AXS $OMI $SAND $XYO $MATIC $LUNA $FTM $SOL $KDA $VRA $BAKE $TEL $ONE $MANA $RNDR https://t.co/xr…",FALSE,0,NA,2021-12-27 17:18:51,FALSE,NA,"1475516541261082627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinhtha46760171",38,TRUE,FALSE,NA,NA
"@98Kdao @binance @kucoincom <U+5728>2021<U+5E74>,<U+6211><U+9519><U+8FC7><U+7684>100× <U+5E01>!
<U+5728><U+6700><U+5F00><U+59CB><U+7684><U+65F6><U+5019>,<U+6211><U+53D1><U+73B0><U+4E86>Axie,<U+4ED6><U+4EEC><U+7684><U+6E38><U+620F><U+5F88><U+706B><U+7206>,<U+4E0D><U+65AD><U+6709><U+65B0><U+95FB><U+51FA><U+6765><U+8BF4><U+65E5><U+6D3B><U+8DC3><U+5EA6><U+8D85><U+8FC7><U+738B><U+8005><U+8363><U+8000>,<U+4F46><U+662F><U+5F53><U+65F6><U+521A><U+8FDB><U+5165><U+5708><U+5B50><U+4E0D><U+4E45>,<U+6211><U+6BD4><U+8F83><U+6C89><U+8FF7><U+671F><U+8D27><U+6760><U+6746><U+3002>… https://t.co/nugc5RmmiS",FALSE,0,"98Kdao",2021-12-27 17:18:39,TRUE,"1475478283026599936","1475516490761719809","1461993337305460742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cpcyyds1",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:18:36,FALSE,NA,"1475516477973299200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riegoqueeny",656,TRUE,FALSE,NA,NA
"RT @JDHyper: 1/ gm

Below is a proposal to adjust SLP emissions for @AxieInfinity and distribute AXS through Arena. I've tried to be as acc…",FALSE,0,NA,2021-12-27 17:18:30,FALSE,NA,"1475516452388184065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicolasECoria",98,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:18:27,FALSE,NA,"1475516439905792002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","picknavacutiee_",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:18:26,FALSE,NA,"1475516434134364161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Afyuu_2",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:18:24,FALSE,NA,"1475516424697249792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KookieeeAndrea",656,TRUE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:18:16,FALSE,NA,"1475516391746719744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweetieslee",2900,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:18:15,FALSE,NA,"1475516389477736458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yiannellau",656,TRUE,FALSE,NA,NA
"RT @VLaunchCOM: Did you miss out on $MANA, $SAND or $AXS? 

Don’t worry: @VLaunchCOM got you!",FALSE,0,NA,2021-12-27 17:18:10,FALSE,NA,"1475516369412182020",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernhardFreihe1",3043,TRUE,FALSE,NA,NA
"You have a few thousand to add bags…What  tradable #Crypto are you getting?? $BTC $ETH $QNT $XLM $LRC $LCX $AXS… https://t.co/J7GFQsV0PB",FALSE,0,NA,2021-12-27 17:18:10,TRUE,NA,"1475516367453364225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hesting9",0,FALSE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-27 17:18:06,FALSE,NA,"1475516349724037125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Catriel_Leandro",863,TRUE,FALSE,NA,NA
"The main advantage of $OneUp over other P2E games like $AXS is that the token is non-inflationary meaning no matter… https://t.co/p8LnW8ipdq",FALSE,0,NA,2021-12-27 17:18:03,TRUE,NA,"1475516338244304900",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LokitosFather",0,FALSE,FALSE,NA,NA
"RT @LandauDave: The 7pm on Feb 12th at The Majestic Theatre in Dallas SOLD OUT and the 3:30pm we just added is just about there too. Grab o…",FALSE,0,NA,2021-12-27 17:17:52,FALSE,NA,"1475516293138857992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lroselle13",11,TRUE,FALSE,NA,NA
"$ETH is starting to pump… <U+0001F680>

 $SHIB $BTC $ETH $XRP $BNB $SOL $LINK $FTM $LTC $DOGE $ATH $AXS $ADA $EOS $MATIC $XTZ… https://t.co/ltZUzTvM0n",FALSE,0,NA,2021-12-27 17:17:41,TRUE,NA,"1475516245227098112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hesting9",0,FALSE,FALSE,NA,NA
"@NFT_xyZ @AxieElon @ZracheSs @LegendsOfVenari I'm an axie scholar and have provided an axie team for my dad. I also… https://t.co/yQnLfUowcU",FALSE,0,"NFT_xyZ",2021-12-27 17:17:35,TRUE,"1475429616735354881","1475516221965881344","1393655308187275267","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chasyang4",0,FALSE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:17:31,FALSE,NA,"1475516205926658052",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","glttta8",2900,TRUE,FALSE,NA,NA
"@Bitso AXS",FALSE,0,"Bitso",2021-12-27 17:17:18,FALSE,"1475510830628282370","1475516149932638208","2241683586","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernandouvm1985",0,FALSE,FALSE,NA,NA
"RT @Coin98Insights: TOP 10 MOST MENTIONED #NFT PROJECTS ON TWITTER

$XTZ $NFTBS $RARI $NFTB $REVV $AXS $TCT $SOUL $MANA $CATE https://t.co/…",FALSE,0,NA,2021-12-27 17:17:13,FALSE,NA,"1475516129108013068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Songbeh11",6,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:16:53,FALSE,NA,"1475516044252893184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawakari",656,TRUE,FALSE,NA,NA
"RT @Crypto_Dep: <U+26A1><U+FE0F>TOP #NFT Projects by Social Activity 
27 December 2021
$XTZ $NFTBS $RARI $NFTB $TCT $REVV $AXS $BSCS $SOUL $MANA https://…",FALSE,0,NA,2021-12-27 17:16:53,FALSE,NA,"1475516043988774919",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Songbeh11",103,TRUE,FALSE,NA,NA
"He fixed more than $100K+ on $ETH short with big leverage in 30 days

 SUBSCRIVE <U+21AA><U+FE0F> @DEG_APE

$bin $ksm $bch $cake… https://t.co/TO8TZjOTP0",FALSE,0,NA,2021-12-27 17:16:34,TRUE,NA,"1475515963718131719",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","all7aboutCrypto",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:16:14,FALSE,NA,"1475515882017202177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mxspt514",656,TRUE,FALSE,NA,NA
"$CHZ .0.36  100 günlük ma geçelim artik Fox baligi spek kaldir koca kiçini  #cripto   <U+0001F4AF>.<U+0001F6A8> $btc $eth $sol $sand… https://t.co/JdPNcQz0EC",FALSE,0,NA,2021-12-27 17:16:08,TRUE,NA,"1475515857883529216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaferyigit76",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:16:05,FALSE,NA,"1475515842976948224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvselestia",656,TRUE,FALSE,NA,NA
"RT @kingdom_karnage: <U+0001F451> IGO ANNOUCEMENT: $KKT <U+0001F451>

Announcing our $KKT IGO partners: #EnjinStarter, #RedKite, #GameFi

All the details &amp; your…",FALSE,0,NA,2021-12-27 17:16:02,FALSE,NA,"1475515831538827264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KissCollectah",336,TRUE,FALSE,NA,NA
"RT @zacharighteouss: You heard it folks! Try the swap out! It’s actually super smooth man. Can’t wait to see more from the devs. Not too la…",FALSE,0,NA,2021-12-27 17:15:58,FALSE,NA,"1475515812526100489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSW2222",7,TRUE,FALSE,NA,NA
"DEG APE PREDICTED $ETH ATH AND 50% DUMP 12TH MAY<U+0001F4B0>

FOLLOW - @DEG_APE<U+2714>

$skl $one $vet $algo $rvn $aave $sys $xrp… https://t.co/SKjxaZsZGK",FALSE,0,NA,2021-12-27 17:15:51,TRUE,NA,"1475515783363145743",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BSCKing0",0,FALSE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:15:43,FALSE,NA,"1475515750223806469",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lucky_yams",2900,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:15:21,FALSE,NA,"1475515658926366721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usnwangiterus__",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:15:12,FALSE,NA,"1475515623094599690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missu_fe",656,TRUE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:15:04,FALSE,NA,"1475515585886769153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R100555",656,TRUE,FALSE,NA,NA
"Top 10 #Cryptocurrency Live Prices: 
(12:15 PM . Dec 27,2021)

#BTC $51533.91
#ETH $4098.08
#BNB $564.63
#DOGE $0.1… https://t.co/TZ9P1jlfdE",FALSE,0,NA,2021-12-27 17:15:00,TRUE,NA,"1475515569453641734",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Cryptocurrency Live Prices</a>","dll_io",0,FALSE,FALSE,NA,NA
"RT @Fabricrypto: $1000 in a week from #BNB relfections holding $RHT without playin the game yet <U+0001F525>

You can play other games that don't make…",FALSE,0,NA,2021-12-27 17:14:54,FALSE,NA,"1475515544845500417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","619w1n",656,TRUE,FALSE,NA,NA
"@GoGalaGames @BT @crypto888crypto $GALA &gt; ( $AXS + $MANA )",FALSE,0,"GoGalaGames",2021-12-27 17:14:49,FALSE,"1475496856671170568","1475515523429548036","1288572182444961793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alik_wb",0,FALSE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-27 17:14:37,FALSE,NA,"1475515474683342850",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sawoc1",863,TRUE,FALSE,NA,NA
"RT @Crypto__hub: $1,000 INVESTMENT IN EACH Asset 1 year ago at ...

$LUNA: $0.55 
$AVAX: $2.91 
$MATIC: $0.018
$SOL: $1.30
$FTM: $0.016
$SA…",FALSE,0,NA,2021-12-27 17:14:34,FALSE,NA,"1475515463773798403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dale_ihh",2900,TRUE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-27 17:14:21,FALSE,NA,"1475515407205376009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiguelDugarteP",863,TRUE,FALSE,NA,NA
